net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3,15000,0.041447,0.015802,0.025646,0.013,150.738,1.000
Net3,15200,0.043373,0.016293,0.027080,0.009,152.737,1.000
Net3,15400,0.038126,0.015602,0.022524,0.009,154.641,1.000
Net3,15600,0.038815,0.015795,0.023021,0.009,156.547,1.000
Net3,15800,0.036316,0.012472,0.023845,0.010,158.450,1.000
Net3,16000,0.037372,0.013336,0.024036,0.009,160.361,1.000
Net3,16200,0.040008,0.016642,0.023366,0.014,162.706,1.000
Net3,16400,0.033103,0.014323,0.018781,0.010,164.735,1.000
Net3,16600,0.043569,0.021545,0.022024,0.015,166.648,1.000
Net3,16800,0.034676,0.014413,0.020263,0.010,168.553,1.000
Net3,17000,0.034118,0.013340,0.020778,0.009,170.477,1.000
Net3,17200,0.038296,0.015506,0.022791,0.011,172.427,1.000
Net3,17400,0.031500,0.011609,0.019891,0.015,174.722,1.000
Net3,17600,0.033881,0.012816,0.021065,0.009,176.780,1.000
Net3,17800,0.030823,0.013078,0.017745,0.010,178.688,1.000
Net3,18000,0.033702,0.012180,0.021522,0.009,180.595,1.000
Net3,18200,0.034453,0.012964,0.021489,0.009,182.575,1.000
Net3,18400,0.037808,0.016243,0.021565,0.009,184.484,1.000
Net3,18600,0.031671,0.010097,0.021575,0.013,186.770,1.000
Net3,18800,0.030302,0.010823,0.019479,0.009,188.814,1.000
Net3,19000,0.032957,0.012151,0.020806,0.009,190.723,1.000
Net3,19200,0.031805,0.013064,0.018741,0.009,192.679,1.000
Net3,19400,0.033568,0.011956,0.021613,0.009,194.560,1.000
Net3,19600,0.032758,0.009828,0.022931,0.009,196.459,1.000
Net3,19800,0.035721,0.013268,0.022453,0.011,198.728,1.000
Net3,20000,0.032467,0.011881,0.020586,0.009,200.780,1.000
Net4,1,2673.281494,2673.246826,0.034743,0.010,0.010,1.000
Net4,200,100.500961,88.710052,11.790908,0.009,1.948,1.000
Net4,400,18.341845,10.220515,8.121329,0.009,3.857,1.000
Net4,600,8.570782,4.040335,4.530446,0.009,5.771,1.000
Net4,800,5.879102,2.226283,3.652819,0.009,7.688,1.000
Net4,1000,4.229333,1.151246,3.078087,0.012,9.924,1.000
Net4,1200,3.005003,0.943123,2.061881,0.009,12.013,1.000
Net4,1400,2.251691,0.621241,1.630450,0.009,13.916,1.000
Net4,1600,2.058054,0.542856,1.515198,0.009,15.808,1.000
Net4,1800,1.912677,0.401728,1.510949,0.011,17.724,1.000
Net4,2000,1.577736,0.319510,1.258226,0.009,19.630,1.000
Net4,2200,1.371249,0.281588,1.089661,0.017,21.886,1.000
Net4,2400,1.310694,0.283260,1.027434,0.009,23.947,1.000
Net4,2600,1.222944,0.324963,0.897981,0.009,25.833,1.000
Net4,2800,1.054520,0.334784,0.719735,0.009,27.748,1.000
Net4,3000,0.944219,0.266997,0.677222,0.009,29.666,1.000
Net4,3200,0.768937,0.227975,0.540962,0.009,31.613,1.000
Net4,3400,1.262920,0.690418,0.572502,0.012,33.790,1.000
Net4,3600,0.636347,0.170940,0.465407,0.009,35.929,1.000
Net4,3800,0.594974,0.201748,0.393226,0.010,37.824,1.000
Net4,4000,0.566914,0.218626,0.348288,0.010,39.726,1.000
Net4,4200,0.435620,0.136116,0.299503,0.011,41.641,1.000
Net4,4400,0.732725,0.431193,0.301532,0.009,43.559,1.000
Net4,4600,0.498716,0.230650,0.268065,0.012,45.731,1.000
Net4,4800,0.576785,0.324138,0.252647,0.017,47.870,1.000
Net4,5000,0.327961,0.123273,0.204688,0.009,49.759,1.000
Net4,5200,0.379334,0.168115,0.211219,0.009,51.712,1.000
Net4,5400,0.291086,0.124935,0.166151,0.009,53.661,1.000
