net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net4,400,0.058782,0.019360,0.052562,0.010,4.129,0.750
Net4,600,0.056539,0.020097,0.048589,0.010,6.721,0.750
Net4,800,0.229340,0.192548,0.049056,0.010,8.792,0.750
Net4,1000,0.249446,0.214552,0.046525,0.010,10.825,0.750
Net4,1200,0.229380,0.195602,0.045038,0.010,12.872,0.750
Net4,1400,0.253476,0.220617,0.043812,0.010,14.913,0.750
Net4,1600,0.134450,0.100800,0.044866,0.012,17.192,0.750
Net4,1800,0.132052,0.099593,0.043279,0.010,19.619,0.750
Net4,2000,0.212296,0.182247,0.040065,0.010,21.703,0.750
Net4,2200,0.230497,0.201879,0.038157,0.010,23.733,0.750
Net4,2400,0.172673,0.143295,0.039170,0.010,25.789,0.750
Net4,2600,0.074918,0.047500,0.036557,0.010,27.864,0.750
Net4,2800,0.168907,0.141169,0.036984,0.010,30.420,0.750
Net4,3000,0.099730,0.072716,0.036019,0.012,32.482,0.750
Net4,3200,0.165190,0.140292,0.033198,0.010,34.528,0.750
Net4,3400,0.611742,0.587125,0.032824,0.010,36.633,0.750
Net4,3600,0.135498,0.109509,0.034653,0.010,38.692,0.750
Net4,3800,0.067101,0.043465,0.031515,0.013,40.873,0.750
Net4,4000,0.087129,0.063027,0.032137,0.010,43.359,0.750
Net4,4200,0.057894,0.035049,0.030460,0.011,45.403,0.750
Net4,4400,0.047658,0.025717,0.029255,0.011,47.452,0.750
Net4,4600,0.113978,0.093622,0.027141,0.011,49.452,0.750
Net4,4800,0.214665,0.192269,0.029862,0.009,51.527,0.750
Net4,5000,0.050260,0.029688,0.027430,0.015,53.929,0.750
Net4,5200,0.196447,0.176250,0.026929,0.010,56.177,0.750
Net4,5400,0.073783,0.054337,0.025929,0.011,58.256,0.750
Net4,5600,0.087584,0.069077,0.024675,0.010,60.291,0.750
Net4,5800,0.198677,0.179712,0.025287,0.010,62.355,0.750
Net4,6000,0.039433,0.021321,0.024150,0.011,64.435,0.750
Net4,6200,0.116226,0.099293,0.022578,0.010,67.064,0.750
Net4,6400,0.039542,0.022990,0.022070,0.010,69.113,0.750
Net4,6600,0.076120,0.060821,0.020398,0.010,71.190,0.750
Net4,6800,0.094345,0.077298,0.022729,0.011,73.311,0.750
Net4,7000,0.046283,0.030640,0.020856,0.010,75.384,0.750
Net4,7200,0.042095,0.025809,0.021715,0.019,77.740,0.750
Net4,7400,0.064401,0.048076,0.021766,0.010,80.157,0.750
Net4,7600,0.047041,0.032015,0.020035,0.011,82.247,0.750
Net4,7800,0.038983,0.025671,0.017749,0.011,84.366,0.750
Net4,8000,0.033853,0.020298,0.018073,0.012,86.482,0.750
Net4,8200,0.053369,0.041010,0.016479,0.010,88.566,0.750
Net4,8400,0.126413,0.111907,0.019341,0.010,91.129,0.750
Net4,8600,0.042575,0.028586,0.018652,0.010,93.220,0.750
Net4,8800,0.078241,0.065830,0.016547,0.010,95.354,0.750
Net4,9000,0.031421,0.019470,0.015934,0.011,97.445,0.750
Net4,9200,0.042889,0.031421,0.015291,0.010,99.537,0.750
Net4,9400,0.073124,0.060890,0.016312,0.013,101.955,0.750
Net4,9600,0.040126,0.028010,0.016154,0.010,104.294,0.750
Net4,9800,0.070444,0.059710,0.014311,0.010,106.343,0.750
Net4,10000,0.041697,0.030321,0.015167,0.010,108.419,0.750
Net4,10200,0.028282,0.017512,0.014360,0.010,110.564,0.750
Net4,10400,0.025369,0.015658,0.012948,0.010,112.644,0.750
Net4,10600,0.030768,0.019707,0.014748,0.010,115.282,0.750
Net4,10800,0.033408,0.023554,0.013139,0.010,117.399,0.750
Net4,11000,0.026128,0.015111,0.014690,0.010,119.441,0.750
Net4,11200,0.023740,0.012584,0.014874,0.010,121.505,0.750
Net4,11400,0.021676,0.011311,0.013819,0.010,123.594,0.750
Net4,11600,0.018936,0.009228,0.012943,0.013,126.015,0.750
Net4,11800,0.022514,0.012770,0.012992,0.010,128.298,0.750
Net4,12000,0.023018,0.013380,0.012850,0.010,130.342,0.750
Net4,12200,0.020966,0.011789,0.012236,0.010,132.369,0.750
Net4,12400,0.019768,0.010960,0.011743,0.010,134.401,0.750
Net4,12600,0.018193,0.008676,0.012689,0.010,136.512,0.750
Net4,12800,0.022306,0.012825,0.012641,0.010,139.156,0.750
Net4,13000,0.018803,0.009527,0.012369,0.010,141.287,0.750
Net4,13200,0.017258,0.007651,0.012809,0.010,143.340,0.750
Net4,13400,0.017403,0.008973,0.011239,0.010,145.437,0.750
Net4,13600,0.018431,0.009581,0.011800,0.010,147.530,0.750
Net4,13800,0.022158,0.013709,0.011266,0.013,149.760,0.750
Net4,14000,0.024275,0.016248,0.010702,0.010,152.221,0.750
Net4,14200,0.019044,0.010434,0.011479,0.011,154.352,0.750
Net4,14400,0.016736,0.008688,0.010731,0.012,156.495,0.750
Net4,14600,0.016623,0.008104,0.011358,0.010,158.573,0.750
Net4,14800,0.018097,0.009918,0.010906,0.010,160.634,0.750
Net4,15000,0.018015,0.009570,0.011260,0.010,163.268,0.750
Net4,15200,0.015335,0.007882,0.009937,0.010,165.377,0.750
Net4,15400,0.016277,0.008363,0.010553,0.012,167.481,0.750
Net4,15600,0.015309,0.007827,0.009977,0.010,169.594,0.750
Net4,15800,0.015004,0.007310,0.010258,0.010,171.684,0.750
Net4,16000,0.013914,0.006484,0.009907,0.014,173.934,0.750
Net4,16200,0.014201,0.006830,0.009829,0.010,176.372,0.750
Net4,16400,0.014242,0.006676,0.010089,0.010,178.439,0.750
Net4,16600,0.015317,0.007325,0.010657,0.011,180.539,0.750
Net4,16800,0.013536,0.006382,0.009539,0.010,182.629,0.750
Net4,17000,0.014912,0.007602,0.009748,0.010,184.741,0.750
Net4,17200,0.014160,0.006492,0.010224,0.016,187.353,0.750
Net4,17400,0.013934,0.006551,0.009843,0.012,189.447,0.750
Net4,17600,0.013842,0.006282,0.010079,0.010,191.533,0.750
Net4,17800,0.015425,0.008068,0.009810,0.010,193.620,0.750
Net4,18000,0.013205,0.006174,0.009375,0.010,195.745,0.750
Net4,18200,0.013782,0.006233,0.010065,0.017,198.032,0.750
Net4,18400,0.013526,0.006364,0.009549,0.010,200.529,0.750
Net4,18600,0.013461,0.006602,0.009145,0.010,202.576,0.750
Net4,18800,0.013928,0.006196,0.010309,0.010,204.661,0.750
Net4,19000,0.013269,0.006329,0.009254,0.011,206.754,0.750
Net4,19200,0.015662,0.008696,0.009288,0.010,208.883,0.750
Net4,19400,0.012784,0.005201,0.010111,0.019,211.432,0.750
Net4,19600,0.012460,0.005568,0.009189,0.010,213.554,0.750
Net4,19800,0.013329,0.005917,0.009883,0.010,215.607,0.750
Net4,20000,0.012724,0.005832,0.009189,0.010,217.667,0.750
Net5,1,2597.124023,2597.124023,0.000042,0.012,0.012,0.750
